Day fraction since midnight on 11/10/2022	7 kPa (cm)	Raw Water Pump ()	Pump Control ()	Clay Pump ()	PACl Pump ()	Floc Recycle Pump ()	Bulk Effluent Pump ()	ChemTrac Read All ()	PC 1.2 Total N ()	PC 1.2 Bin 1 N ()	PC 1.2 Bin 2 N ()	PC 1.2 Bin 3 N ()	PC 1.2 Bin 4 N ()	PC 1.2 Bin 5 N ()	PC 1.2 Bin 6 N ()	PC 1.2 Cell ()	PC 1.3 Total N ()	PC 1.3 Bin 1 N ()	PC 1.3 Bin 2 N ()	PC 1.3 Bin 3 N ()	PC 1.3 Bin 4 N ()	PC 1.3 Bin 5 N ()	PC 1.3 Bin 6 N ()	PC 1.3 Cell ()	PACl Scale ()	Raw Turbidity ()	Settled Water Turbidimeter ()	Basin Pump Duty Cycle ()
0.55105016	1.47845089	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5222.32063007	19402.00000000	6989.00000000	4995.00000000	5225.00000000	1959.00000000	221.00000000	12.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1215.20000000	102.88489532	2.96430612	0.00000000
0.55174460	1.49807429	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5282.42478371	18850.00000000	6933.00000000	4860.00000000	5011.00000000	1824.00000000	212.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1215.10000000	102.70350647	2.82006335	0.00000000
0.55243906	1.49719858	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5342.35232162	18482.00000000	6864.00000000	4738.00000000	4864.00000000	1799.00000000	206.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1215.10000000	102.85637665	2.78822827	0.00000000
0.55313352	1.47023499	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5402.45754719	17962.00000000	6726.00000000	4604.00000000	4710.00000000	1714.00000000	196.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1215.00000000	103.05411530	2.72994733	0.00000000
0.55382798	1.45933640	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5462.36923265	16595.00000000	6398.00000000	4255.00000000	4198.00000000	1542.00000000	189.00000000	12.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1215.00000000	103.23863983	2.66272020	0.00000000
0.55452244	1.46580923	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5522.66426563	15586.00000000	6190.00000000	3945.00000000	3848.00000000	1417.00000000	174.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.90000000	103.57926941	2.40691376	0.00000000
0.55521690	1.50739431	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5582.40145493	14004.00000000	5656.00000000	3460.00000000	3365.00000000	1335.00000000	177.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.90000000	102.86241913	2.60181427	0.00000000
0.55591137	1.46805584	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5642.31236696	13606.00000000	5550.00000000	3374.00000000	3236.00000000	1266.00000000	170.00000000	10.00000000	88.00000000	4.00000000	4.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.80000000	102.05435181	2.40114594	0.00000000
0.55660581	1.50374126	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5702.41753721	13120.00000000	5380.00000000	3275.00000000	3091.00000000	1200.00000000	164.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.70000000	101.60353088	2.36585999	0.00000000
0.55730027	1.47928917	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5762.32865667	12806.00000000	5298.00000000	3133.00000000	2999.00000000	1209.00000000	155.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.70000000	101.38393402	2.77573895	0.00000000
0.55799473	1.51518917	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5822.44790459	12660.00000000	5292.00000000	3085.00000000	2957.00000000	1157.00000000	159.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.70000000	101.66033936	2.04600644	0.00000000
0.55868920	1.50149977	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5882.36148453	11943.00000000	5101.00000000	2922.00000000	2725.00000000	1039.00000000	145.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.50000000	101.66807556	2.32712245	0.00000000
0.55938366	1.48135376	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	5942.48104286	11486.00000000	4917.00000000	2774.00000000	2609.00000000	1022.00000000	150.00000000	13.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.50000000	101.38520813	2.01946330	0.00000000
0.56007810	1.49877989	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6002.37526608	10618.00000000	4567.00000000	2541.00000000	2394.00000000	962.00000000	142.00000000	12.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.40000000	101.08739471	2.02386808	0.00000000
0.56077256	1.55324388	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6062.30418158	10306.00000000	4470.00000000	2460.00000000	2268.00000000	946.00000000	150.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.40000000	101.00489807	2.15920854	0.00000000
0.56146701	1.52454340	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6122.40757751	9985.00000000	4322.00000000	2373.00000000	2202.00000000	937.00000000	140.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.30000000	101.77377319	2.12428308	0.00000000
0.56216146	1.55177116	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6182.33663559	9734.00000000	4257.00000000	2316.00000000	2137.00000000	878.00000000	136.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.20000000	102.01457214	1.96623290	0.00000000
0.56285593	1.52843463	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6242.43949842	10386.00000000	4556.00000000	2497.00000000	2303.00000000	890.00000000	128.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.20000000	102.21455383	2.04160619	0.00000000
0.56355037	1.51953268	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6302.35344076	10327.00000000	4551.00000000	2498.00000000	2248.00000000	891.00000000	129.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.10000000	103.61611176	1.92652428	0.00000000
0.56424483	1.52829719	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6362.45482683	10348.00000000	4556.00000000	2488.00000000	2264.00000000	895.00000000	132.00000000	12.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.10000000	103.32511139	1.99280047	0.00000000
0.56493929	1.57925904	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6422.38224792	9595.00000000	4212.00000000	2279.00000000	2112.00000000	856.00000000	126.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.00000000	103.12286377	1.92411852	0.00000000
0.56563376	1.55353785	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6481.91165590	9595.00000000	4212.00000000	2279.00000000	2112.00000000	856.00000000	126.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1214.00000000	101.27862549	1.79407167	0.00000000
0.56632821	1.54370105	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6542.39925671	9068.00000000	4005.00000000	2146.00000000	1969.00000000	814.00000000	124.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.90000000	101.44093323	1.82230496	0.00000000
0.56702267	1.53894877	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6602.32638311	9296.00000000	4148.00000000	2189.00000000	2009.00000000	816.00000000	123.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.80000000	101.69763947	1.95052087	0.00000000
0.56771711	1.55972409	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6662.43131495	8368.00000000	3711.00000000	1955.00000000	1774.00000000	795.00000000	123.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.80000000	101.42933655	1.70956540	0.00000000
0.56841156	1.58770549	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6722.34288692	8230.00000000	3635.00000000	1911.00000000	1781.00000000	774.00000000	119.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.70000000	101.14615631	1.85206485	0.00000000
0.56910602	1.59140110	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6782.26958227	8777.00000000	3705.00000000	1970.00000000	1946.00000000	959.00000000	182.00000000	15.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.70000000	100.86942291	1.83846021	0.00000000
0.56980047	1.53016603	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6842.37451649	7638.00000000	3399.00000000	1754.00000000	1645.00000000	725.00000000	108.00000000	8.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.60000000	101.22145081	1.65357625	0.00000000
0.57049495	1.57451558	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6902.47652531	7771.00000000	3467.00000000	1767.00000000	1680.00000000	729.00000000	117.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.50000000	101.81166840	1.84575558	0.00000000
0.57118940	1.53915274	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	6962.21467161	8122.00000000	3616.00000000	1870.00000000	1773.00000000	743.00000000	110.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.50000000	101.96081543	1.65195382	0.00000000
0.57188385	1.58925438	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7022.31648874	8368.00000000	3727.00000000	1960.00000000	1811.00000000	746.00000000	116.00000000	8.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.50000000	102.50743103	1.75058782	0.00000000
0.57257829	1.55742311	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7082.42140436	8514.00000000	3803.00000000	2012.00000000	1843.00000000	740.00000000	106.00000000	8.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.40000000	103.52681732	1.69921494	0.00000000
0.57327276	1.55369079	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7142.33432627	8394.00000000	3732.00000000	1974.00000000	1828.00000000	747.00000000	104.00000000	8.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.30000000	102.99014282	1.69891608	0.00000000
0.57396720	1.60729980	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7202.62904549	8289.00000000	3715.00000000	1938.00000000	1788.00000000	735.00000000	103.00000000	8.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.20000000	102.44059753	1.58591545	0.00000000
0.57466168	1.58038151	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7262.36406851	7829.00000000	3510.00000000	1824.00000000	1682.00000000	703.00000000	100.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.20000000	101.54616547	1.64464891	0.00000000
0.57535612	1.55123460	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7322.46820927	7412.00000000	3280.00000000	1697.00000000	1598.00000000	718.00000000	108.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.10000000	101.73628998	1.81414759	0.00000000
0.57605055	1.56538248	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7382.39550877	7587.00000000	3368.00000000	1773.00000000	1628.00000000	700.00000000	107.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.10000000	102.03105164	1.81867373	0.00000000
0.57674501	1.53180325	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7442.30674076	7340.00000000	3233.00000000	1690.00000000	1591.00000000	705.00000000	110.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1213.00000000	101.52071381	1.82654715	0.00000000
0.57743946	1.50880229	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7502.41172791	7128.00000000	3153.00000000	1622.00000000	1540.00000000	696.00000000	107.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.90000000	101.21217346	1.71469140	0.00000000
0.57813392	1.52870309	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7562.13146639	7087.00000000	3147.00000000	1620.00000000	1528.00000000	674.00000000	107.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.90000000	101.23117828	1.90344024	0.00000000
0.57882838	1.53147411	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7622.44115353	6702.00000000	2926.00000000	1526.00000000	1480.00000000	658.00000000	101.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.90000000	101.87313843	1.66225588	0.00000000
0.57952282	1.49534249	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7682.54481745	6904.00000000	3053.00000000	1590.00000000	1482.00000000	671.00000000	97.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.80000000	102.09853363	1.47349632	0.00000000
0.58021728	1.51139617	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7742.45700598	6751.00000000	2997.00000000	1551.00000000	1441.00000000	654.00000000	97.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.80000000	102.61420441	1.55225945	0.00000000
0.58091175	1.48404121	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7802.38636780	6586.00000000	2898.00000000	1494.00000000	1428.00000000	659.00000000	97.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.70000000	103.75617981	1.61165226	0.00000000
0.58160618	1.49807811	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7862.48698759	6435.00000000	2830.00000000	1465.00000000	1391.00000000	640.00000000	99.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.70000000	103.20152283	1.61223745	0.00000000
0.58230064	1.48599625	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7922.39850140	6317.00000000	2770.00000000	1418.00000000	1389.00000000	632.00000000	98.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.60000000	102.63192749	1.93171751	0.00000000
0.58299508	1.51010573	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	7982.13468599	6257.00000000	2727.00000000	1423.00000000	1364.00000000	637.00000000	96.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.50000000	101.01358032	1.56390274	0.00000000
0.58368955	1.50205219	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	8042.43257189	6503.00000000	2863.00000000	1461.00000000	1408.00000000	652.00000000	107.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.40000000	101.69237518	1.78474510	0.00000000
0.58438401	1.50759315	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	8102.34183502	6211.00000000	2695.00000000	1397.00000000	1355.00000000	649.00000000	103.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.40000000	101.93943024	1.67996776	0.00000000
0.58507844	1.45640886	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	8162.46099663	6283.00000000	2782.00000000	1407.00000000	1363.00000000	626.00000000	93.00000000	11.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.30000000	101.97034454	1.48259270	0.00000000
0.58577289	1.49538612	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	8222.37374926	6173.00000000	2709.00000000	1381.00000000	1362.00000000	613.00000000	98.00000000	8.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.30000000	101.75229645	1.66729760	0.00000000
0.58646738	1.50242507	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	8282.47861099	6770.00000000	3061.00000000	1529.00000000	1435.00000000	639.00000000	95.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.20000000	100.82150269	1.41094065	0.00000000
0.58716181	1.47565341	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	8342.38807440	5504.00000000	2333.00000000	1206.00000000	1258.00000000	600.00000000	97.00000000	9.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.20000000	101.54586792	2.00346518	0.00000000
0.58785626	1.51005507	184.36363636	0.92592593	30.00000000	3.48135593	0.00000000	261.34549601	8402.31698322	5555.00000000	2375.00000000	1225.00000000	1239.00000000	610.00000000	94.00000000	10.00000000	88.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	0.00000000	88.00000000	1212.10000000	102.12612915	1.56663060	0.00000000
